Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Uruguay;Abono Mensual;Plata;2424;Discovery Channel;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2426;Investigation Discovery (ID);HD;Variedades;No
Uruguay;Abono Mensual;Plata;2428;National Geographic;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2430;History 2;HD;Variedades;No
Uruguay;Abono Mensual;Plata;2432;¡Hola! TV;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2452;Star Channel;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2454;TNT Latin America;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2456;AXN;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2458;Universal TV;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2460;Space;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2462;Warner Channel;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2464;TNT Series;HD;Cine;No
Uruguay;Abono Mensual;Plata;2466;Cinecanal;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2468;Cinemax;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2470;Studio Universal;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2472;Sony Movies;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2474;Sony;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2476;Mórbido TV;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2478;Golden Plus;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2530;Comedy Central;HD;Cine;No
Uruguay;Abono Mensual;Plata;2532;FX;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2536;A&E;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2538;AMC;HD;Cine;No
Uruguay;Abono Mensual;Plata;2544;DHE;HD;Cine;No
Uruguay;Abono Mensual;Plata;2550;Atres Series;HD;Cine;Si
Uruguay;Abono Mensual;Plata;2552;USA Network;HD;Cine;No
Uruguay;Abono Mensual;Plata;2590;El Gourmet;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2592;Food Network;HD;Variedades;No
Uruguay;Abono Mensual;Plata;2596;Lifetime;HD;Variedades;No
Uruguay;Abono Mensual;Plata;2600;Animal Planet;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2604;Discovery Travel & Living Channel (TLC);HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2608;E! Entertainment;HD;Variedades;No
Uruguay;Abono Mensual;Plata;2620;MTV;HD;Variedades;Si
Uruguay;Abono Mensual;Plata;2702;Antena 3 Internacional;HD;Mundo;Si
Uruguay;Abono Mensual;Plata;2713;France 24 Español;HD;Mundo;Si
Uruguay;Abono Mensual;Plata;2728;TV Perú;HD;Mundo;No
Uruguay;Abono Mensual;Plata;2804;Escuela Plus;HD;Variedades;No
Uruguay;Abono Mensual;Plata HD;184;Clic Rural;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;190;Canal 4;SD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;191;Televisión Nacional;SD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;192;Teledoce;SD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;193;Saeta;SD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;194;TV Ciudad HD;HD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;195;Campo Rural TV;HD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;196;UCL;SD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;199;KZO;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;200;DNews;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;202;Todo Noticias (TN);SD;Mundo;Si
