Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Ecuador;Abono Mensual;Familiar SD;1731;Discovery Theater HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1732;Discovery Channel HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1734;Animal Planet HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1738;Discovery World HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1740;Discovery Travel & Living Channel (TLC) HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1742;History HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1744;History 2 HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1750;Encuentro;HD;Variedades;No
Ecuador;Abono Mensual;Familiar SD;1762;Antena 3 HD;HD;Mundo;No
Ecuador;Abono Mensual;Familiar SD;1764;France 24 Español;HD;Mundo;Si
Ecuador;Abono Mensual;Familiar SD;4000;Directv 4K;4K;4K;No
Ecuador;Abono Mensual;Familiar HD;142;Telecaribe;SD;Mundo;Si
Ecuador;Abono Mensual;Familiar HD;148;Canal TRO;SD;Mundo;Si
Ecuador;Abono Mensual;Familiar HD;151;Telemedellin;SD;Mundo;Si
Ecuador;Abono Mensual;Familiar HD;170;TV Familia;SD;Religioso;No
Ecuador;Abono Mensual;Familiar HD;177;RTU;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;178;Redonda TV;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;179;Teleamazonas Guayaquil;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;180;Teleamazonas;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;181;TC Television;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;182;Ecuavisa;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;183;Gama TV;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;184;Ecuavisa;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;185;RTS;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;187;Ecuador TV;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;188;Telerama;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;190;Oro Mar TV;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;192;Televicentro;SD;Nacional;Si
Ecuador;Abono Mensual;Familiar HD;194;Manavision;SD;Nacional;Si
