Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;PLATA;222;E! ENTERTAINMENT;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;223;DISCOVERY ID;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;223;DISCOVERY ID;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;223;DISCOVERY ID;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;226;CANAL DE LAS ESTRELLAS;SD;Telenovelas
ARGENTINA;POSPAGO;ORO;226;CANAL DE LAS ESTRELLAS;SD;Telenovelas
ARGENTINA;POSPAGO;PLATA;226;CANAL DE LAS ESTRELLAS;SD;Telenovelas
ARGENTINA;POSPAGO;BRONCE;227;TLNOVELAS;SD;Telenovelas
ARGENTINA;POSPAGO;ORO;227;TLNOVELAS;SD;Telenovelas
ARGENTINA;POSPAGO;PLATA;227;TLNOVELAS;SD;Telenovelas
ARGENTINA;POSPAGO;ORO;228;LIFETIME;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;228;LIFETIME;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;229;DISCOVERY HOME & HEALTH;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;229;DISCOVERY HOME & HEALTH;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;229;DISCOVERY HOME & HEALTH;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;230;AMC SERIES;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;230;AMC SERIES;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;230;AMC SERIES;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;231;TELEMUNDO;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;231;TELEMUNDO;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;231;TELEMUNDO;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;232;EL GOURMET;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;232;EL GOURMET;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;232;EL GOURMET;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;233;FOOD NETWORK;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;233;FOOD NETWORK;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;264;MTV;SD;Musical
ARGENTINA;POSPAGO;ORO;264;MTV;SD;Musical
ARGENTINA;POSPAGO;PLATA;264;MTV;SD;Musical
ARGENTINA;POSPAGO;BRONCE;269;QUIERO MÚSICA EN MI IDIOMA;SD;Musical
ARGENTINA;POSPAGO;ORO;269;QUIERO MÚSICA EN MI IDIOMA;SD;Musical
ARGENTINA;POSPAGO;PLATA;269;QUIERO MÚSICA EN MI IDIOMA;SD;Musical
ARGENTINA;POSPAGO;BRONCE;270;MI GENTE 3.0;SD;Musical
ARGENTINA;POSPAGO;ORO;270;MI GENTE 3.0;SD;Musical
ARGENTINA;POSPAGO;PLATA;270;MI GENTE 3.0;SD;Musical
ARGENTINA;POSPAGO;BRONCE;302;ESCUELA +;SD;Infantiles
ARGENTINA;POSPAGO;ORO;302;ESCUELA +;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;302;ESCUELA +;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;304;CARTOON NETWORK;SD;Infantiles
ARGENTINA;POSPAGO;ORO;304;CARTOON NETWORK;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;304;CARTOON NETWORK;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;308;NICKELODEON;SD;Infantiles
ARGENTINA;POSPAGO;ORO;308;NICKELODEON;SD;Infantiles
