Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;PLAN SOCIAL;124;EL TRECE;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;125;NET TV;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;126;BRAVO TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;127;DSHOW;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;128;ENCUENTRO;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLAN SOCIAL;129;CANAL DE LA CIUDAD;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;130;CANAL 7 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;131;CANAL 9 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;132;CANAL 13 DE RÍO CUARTO;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;133;CANAL 7 DE JUJUY;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;134;CANAL 3 DE ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;135;CANAL 12 DE CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;136;TELEFÉ CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;137;TELEFÉ ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;139;TVPP PAMPA;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;140;CANAL 8 DE SAN JUAN;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;199;KZO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;204;STAR CHANNEL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;206;WARNER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;207;A&E;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;208;SONY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;217;FX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;218;UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;222;E!;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;231;TELEMUNDO;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLAN SOCIAL;236;CIUDAD MAGAZINE;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLAN SOCIAL;238;VOLVER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;264;MTV;SD;MUSICAL
ARGENTINA;POSPAGO;PLAN SOCIAL;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
ARGENTINA;POSPAGO;PLAN SOCIAL;303;PAKA PAKA;SD;INFANTIL
ARGENTINA;POSPAGO;PLAN SOCIAL;304;CARTOON NETWORK;SD;INFANTIL
ARGENTINA;POSPAGO;PLAN SOCIAL;312;DISNEY CHANNEL;SD;INFANTIL
ARGENTINA;POSPAGO;PLAN SOCIAL;315;DISNEY JUNIOR;SD;INFANTIL
ARGENTINA;POSPAGO;PLAN SOCIAL;330;DISCOVERY KIDS;SD;INFANTIL
ARGENTINA;POSPAGO;PLAN SOCIAL;350;EWTN;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLAN SOCIAL;351;ORBE 21;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLAN SOCIAL;352;ENLACE;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLAN SOCIAL;354;CANAL LUZ;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLAN SOCIAL;502;TNT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;507;CINECANAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;512;CINE.AR;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;518;SPACE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLAN SOCIAL;605;FOX SPORTS ARGENTINA;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;608;FOX SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;609;FOX SPORTS 3;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;610;D SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;612;DIRECTV SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;613;D SPORTS+;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;621;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;622;ESPN 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;623;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;629;TYC SPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;656;DEPORTV;SD;DEPORTES
ARGENTINA;POSPAGO;PLAN SOCIAL;704;CNN EN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;715;LA NACIÓN+;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;716;TODO NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;717;C5N;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;718;CRÓNICA TV;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;719;A24;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;720;CANAL 26;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;726;TELEMAX;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;728;CANAL RURAL;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLAN SOCIAL;729;CONSTRUIR TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLAN SOCIAL;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLAN SOCIAL;732;DISCOVERY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLAN SOCIAL;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLAN SOCIAL;773;EL TIEMPO TV;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;774;TV CHILE;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;790;CGTN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLAN SOCIAL;795;TV PERÚ;SD;NACIONAL
ARGENTINA;POSPAGO;PLAN SOCIAL;804;ESCUELA+;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATA SD;120;AMÉRICA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;121;TV PÚBLICA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;122;EL NUEVE;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;123;TELEFÉ;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;124;EL TRECE;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;125;NET TV;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;126;BRAVO TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;127;DSHOW;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;128;ENCUENTRO;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATA SD;129;CANAL DE LA CIUDAD;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;130;CANAL 7 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;131;CANAL 9 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;132;CANAL 13 DE RÍO CUARTO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;133;CANAL 7 DE JUJUY;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;134;CANAL 3 DE ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;135;CANAL 12 DE CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;136;TELEFÉ CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;137;TELEFÉ ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;139;TVPP PAMPA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;140;CANAL 8 DE SAN JUAN;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;199;KZO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;204;STAR CHANNEL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;206;WARNER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;207;A&E;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;208;SONY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;209;AXN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;213;TNT SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;217;FX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;218;UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;222;E!;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;226;LAS ESTRELLAS;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;227;TL NOVELAS;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLATA SD;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;231;TELEMUNDO;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLATA SD;232;GOURMET;SD;GASTRONÓMICO
ARGENTINA;POSPAGO;PLATA SD;236;CIUDAD MAGAZINE;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;238;VOLVER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;240;CARAS TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;264;MTV;SD;MUSICAL
ARGENTINA;POSPAGO;PLATA SD;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
ARGENTINA;POSPAGO;PLATA SD;303;PAKA PAKA;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;304;CARTOON NETWORK;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;308;NICKELODEON;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;310;REINO INFANTIL;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;312;DISNEY CHANNEL;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;315;DISNEY JUNIOR;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;318;PLIM PLIM;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;330;DISCOVERY KIDS;SD;INFANTIL
ARGENTINA;POSPAGO;PLATA SD;350;EWTN;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATA SD;351;ORBE 21;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATA SD;352;ENLACE;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATA SD;354;CANAL LUZ;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATA SD;358;DAYSTAR;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATA SD;502;TNT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;507;CINECANAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;509;CINEMAX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;512;CINE.AR;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;518;SPACE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATA SD;605;FOX SPORTS ARGENTINA;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;608;FOX SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;609;FOX SPORTS 3;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;610;DSPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;612;D SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;613;D SPORTS+;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;620;TYC SPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;621;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;622;ESPN 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;623;ESPN 3;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;631;DSPORTS RADIO;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;656;DEPORTV;SD;DEPORTES
ARGENTINA;POSPAGO;PLATA SD;700;DNEWS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;704;CNN EN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;715;LA NACIÓN+;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;716;TODO NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;717;C5N;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;718;CRÓNICA TV;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;719;A24;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;720;CANAL 26;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;724;CHACRA TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATA SD;726;TELEMAX;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;728;CANAL RURAL;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATA SD;729;CONSTRUIR TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATA SD;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATA SD;732;DISCOVERY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATA SD;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATA SD;740;TLC;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATA SD;742;HISTORY;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATA SD;760;UNIVISION;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;764;FRANCE 24;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;766;RAI ITALIA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;773;EL TIEMPO TV;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;774;TV CHILE;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;790;CGTN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATA SD;795;TV PERÚ;SD;NACIONAL
ARGENTINA;POSPAGO;PLATA SD;804;ESCUELA+;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATINO;120;AMÉRICA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;121;TV PÚBLICA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;122;EL NUEVE;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;123;TELEFÉ;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;124;EL TRECE;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;125;NET TV;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;126;BRAVO TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;127;DSHOW;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;128;ENCUENTRO;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATINO;129;CANAL DE LA CIUDAD;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;130;CANAL 7 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;131;CANAL 9 DE MENDOZA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;132;CANAL 13 DE RÍO CUARTO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;133;CANAL 7 DE JUJUY;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;134;CANAL 3 DE ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;135;CANAL 12 DE CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;136;TELEFÉ CÓRDOBA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;137;TELEFÉ ROSARIO;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;139;TVPP PAMPA;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;140;CANAL 8 DE SAN JUAN;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;199;KZO;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;204;STAR CHANNEL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;206;WARNER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;207;A&E;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;208;SONY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;209;AXN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;210;AMC;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;213;TNT SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;214;ATRES SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;215;COMEDY CENTRAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;216;TNT NOVELAS;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLATINO;217;FX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;218;UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;219;USA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;220;ADULT SWIM;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;222;E!;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;223;ID;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATINO;226;LAS ESTRELLAS;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;227;TL NOVELAS;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLATINO;228;LIFETIME;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;230;AMC SERIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;231;TELEMUNDO;SD;TELENOVELAS
ARGENTINA;POSPAGO;PLATINO;232;GOURMET;SD;GASTRONÓMICO
ARGENTINA;POSPAGO;PLATINO;233;FOOD NETWORK;SD;GASTRONÓMICO
ARGENTINA;POSPAGO;PLATINO;236;CIUDAD MAGAZINE;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;238;VOLVER;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;240;CARAS TV;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;264;MTV;SD;MUSICAL
ARGENTINA;POSPAGO;PLATINO;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
ARGENTINA;POSPAGO;PLATINO;303;PAKA PAKA;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;304;CARTOON NETWORK;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;308;NICKELODEON;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;309;NICK JR.;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;310;REINO INFANTIL;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;312;DISNEY CHANNEL;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;315;DISNEY JUNIOR;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;318;PLIM PLIM;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;330;DISCOVERY KIDS;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;334;CARTOONITO;SD;INFANTIL
ARGENTINA;POSPAGO;PLATINO;350;EWTN;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATINO;351;ORBE 21;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATINO;352;ENLACE;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATINO;354;CANAL LUZ;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATINO;358;DAYSTAR;SD;RELIGIOSO
ARGENTINA;POSPAGO;PLATINO;502;TNT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;503;GOLDEN;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;506;SONY MOVIES;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;507;CINECANAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;509;CINEMAX;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;510;MÓRBIDO TV;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;512;CINE.AR;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;513;DHE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;516;DE PELÍCULA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;517;GOLDEN EDGE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;518;SPACE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;524;HBO;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;525;HBO 2;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;526;HBO PLUS EAST;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;528;HBO SIGNATURE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;534;HBO FAMILY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;540;HBO MUNDI;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;541;HBO POP;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;542;HBO XTREME;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;544;HBO NEXT;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;570;HBO LATINO;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;571;UNIVERSAL PREMIERE ESTE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;572;UNIVERSAL CINEMA;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;573;UNIVERSAL COMEDY;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;574;UNIVERSAL CRIME ESTE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;575;UNIVERSAL REALITY;SD;HOGAR Y VARIEDADES
ARGENTINA;POSPAGO;PLATINO;576;UNIVERSAL PREMIERE OESTE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;577;UNIVERSAL CINEMA OESTE;SD;SERIES Y PELICULAS
ARGENTINA;POSPAGO;PLATINO;605;FOX SPORTS ARGENTINA;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;608;FOX SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;609;FOX SPORTS 3;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;610;DSPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;612;D SPORTS 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;613;D SPORTS+;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;620;TYC SPORTS;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;621;ESPN;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;622;ESPN 2;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;623;ESPN 3;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;628;GOLF CHANNEL;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;631;DSPORTS RADIO;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;656;DEPORTV;SD;DEPORTES
ARGENTINA;POSPAGO;PLATINO;700;DNEWS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;704;CNN EN ESPAÑOL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;706;CNN INTERNATIONAL;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;707;CNN CHILE;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;708;24 HORAS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;710;BLOOMBERG;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;715;LA NACIÓN+;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;716;TODO NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;717;C5N;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;718;CRÓNICA TV;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;719;A24;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;720;CANAL 26;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;724;CHACRA TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATINO;725;NTN 24;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;726;TELEMAX;SD;NACIONAL
ARGENTINA;POSPAGO;PLATINO;727;CABLE NOTICIAS;SD;NOTICIAS
ARGENTINA;POSPAGO;PLATINO;728;CANAL RURAL;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATINO;729;CONSTRUIR TV;SD;EDUCATIVO
ARGENTINA;POSPAGO;PLATINO;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
ARGENTINA;POSPAGO;PLATINO;732;DISCOVERY;SD;CIENCIA Y CULTURA
